user_id,username,email,department,job_title,privilege_level,systems_access,last_login,days_inactive,is_active,hire_date,system_count,is_admin,is_power_user,is_service_account,tenure_days,total_events,night_access_count,weekend_access_count,after_hours_count,high_sensitivity_count,failed_login_count,export_count,admin_operation_count,unique_resource_count,identity_sprawl_score,stale_account_flag,new_hire_flag,new_hire_overaccess_flag,privileged_inactive_flag,orphaned_account_flag,service_account_risk,blast_radius_score,sensitive_access_ratio,after_hours_ratio,export_risk_score,admin_activity_score,failed_login_risk
USR00508,isha.chen,isha.chen@company.com,Security,Coordinator,admin,SIEM|AWS_IAM|Azure_AD|Okta|VPN|ADMIN_SYS,2026-04-02,18,True,2025-06-09,6,1,0,0,369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,12,0.0,0.0,0.0,0.0,0.0
USR00509,nadia.muller,nadia.muller@company.com,Sales,Consultant,user,PROD_DB,2026-03-05,77,True,2024-02-07,1,0,0,0,857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
USR00510,jason.white,jason.white@company.com,Security,Director,admin,AWS_IAM|Azure_AD|Okta|ADMIN_SYS|PROD_DB,2026-03-03,117,True,2023-04-26,5,1,0,0,1144,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,27.0,1,0,0,1,1,0,10,0.5,0.0,0.0,5.0,0.0
USR00511,michael.clark,michael.clark@company.com,Compliance,Analyst,service-account,EMAIL|PROD_DB|AWS_IAM|ADMIN_SYS|SIEM,2026-04-16,0,True,2024-01-16,5,0,0,1,879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0
USR00512,james.sun,james.sun@company.com,Security,Developer,service-account,AD|Azure_AD|AWS_IAM|Okta|GCP|Salesforce|ServiceNow|SIEM|VPN|EMAIL|PROD_DB|ADMIN_SYS,2026-02-26,19,True,2024-07-31,12,0,0,1,682,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,62.0,0,0,0,0,0,0,12,0.5,0.5,0.0,0.0,0.0
USR00513,aditya.yang,aditya.yang@company.com,Finance,Architect,user,ADMIN_SYS|AWS_IAM|Okta|PROD_DB,2026-04-08,12,True,2024-08-29,4,0,0,0,653,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,22.0,0,0,0,0,0,0,4,0.5,0.0,5.0,0.0,0.0
USR00514,ryan.sanchez,ryan.sanchez@company.com,Engineering,Lead,user,AD|Azure_AD|AWS_IAM|Okta|GCP|ServiceNow|ADMIN_SYS,2026-03-14,37,True,2026-03-25,7,0,0,0,80,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,37.0,1,0,0,0,0,0,7,0.5,0.5,0.0,0.0,0.0
USR00515,xiulan.colombo,xiulan.colombo@company.com,Compliance,Administrator,user,GCP|Azure_AD,UNKNOWN,24,True,2023-10-28,2,0,0,0,959,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,12.0,0,0,0,0,0,0,2,0.0,0.5,0.0,0.0,4.0
USR00516,nicholas.harris,nicholas.harris@company.com,Marketing,Analyst,power-user,AD|Azure_AD,2026-03-11,162,True,2025-11-25,2,0,1,0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,4,0.0,0.0,0.0,0.0,0.0
USR00517,jason.rizzo,jason.rizzo@company.com,IT,Director,admin,ADMIN_SYS|AWS_IAM,2026-04-04,68,True,2022-09-12,2,1,0,0,1370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,4,0.0,0.0,0.0,0.0,0.0
USR00518,william.jang,william.jang@company.com,Security,Engineer,admin,SIEM|AWS_IAM|Azure_AD|Okta|VPN|ADMIN_SYS,2026-03-15,36,True,2024-10-14,6,1,0,0,607,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,32.0,1,0,0,1,0,0,12,0.5,0.5,5.0,0.0,0.0
USR00519,joseph.miller,joseph.miller@company.com,Compliance,Consultant,user,VPN,2026-03-12,48,True,2025-11-28,1,0,0,0,197,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,7.0,1,0,0,0,0,0,1,0.5,0.5,0.0,5.0,0.0
USR00520,diya.ghosh,diya.ghosh@company.com,Sales,Administrator,admin,AWS_IAM|Azure_AD|Okta|ADMIN_SYS|PROD_DB,2026-03-04,158,True,2024-03-22,5,1,0,0,813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,10,0.0,0.0,0.0,0.0,0.0
USR00521,jonathan.robinson,jonathan.robinson@company.com,Engineering,Specialist,service-account,EMAIL|PROD_DB|AWS_IAM|ADMIN_SYS|SIEM,2026-03-22,7,True,2023-03-06,5,0,0,1,1195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0
USR00522,daniel.singh,daniel.singh@company.com,Compliance,Lead,user,AD|Azure_AD|AWS_IAM|Okta|GCP|Salesforce|ServiceNow|SIEM|VPN|EMAIL|PROD_DB|ADMIN_SYS,2026-03-31,8,True,2024-04-04,12,0,0,0,800,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,62.0,0,0,0,0,0,0,12,0.5,0.5,5.0,0.0,0.0
USR00523,timothy.rao,timothy.rao@company.com,Finance,Executive,user,ADMIN_SYS|AWS_IAM|Okta|PROD_DB,2026-03-06,45,True,2023-01-15,4,0,0,0,1245,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,22.0,1,0,0,0,0,0,4,0.5,0.5,0.0,0.0,0.0
USR00524,amitabh.davis,amitabh.davis@company.com,Security,Executive,user,AD|Azure_AD|AWS_IAM|Okta|GCP|ServiceNow|ADMIN_SYS,2026-03-29,22,True,2026-03-25,7,0,0,0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0
USR00525,maria.gonzalez,maria.gonzalez@company.com,Operations,Executive,user,Salesforce|Okta,UNKNOWN,80,True,2023-11-13,2,0,0,0,943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0
USR00526,arjun.hwang,arjun.hwang@company.com,Legal,Manager,power-user,PROD_DB|Okta|VPN|AD|GCP,2026-02-27,184,True,2024-09-21,5,0,1,0,630,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,27.0,1,0,0,0,1,0,10,0.5,0.5,5.0,0.0,0.0
USR00527,jacob.lee,jacob.lee@company.com,HR,Specialist,admin,ADMIN_SYS|AWS_IAM,2026-02-22,47,True,2022-08-01,2,1,0,0,1412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,4,0.0,0.0,0.0,0.0,0.0
USR00528,ryan.sanchez,ryan.sanchez@company.com,Security,Lead,admin,SIEM|AWS_IAM|Azure_AD|Okta|VPN|ADMIN_SYS,2026-03-14,37,True,2024-06-26,6,1,0,0,717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,12,0.0,0.0,0.0,0.0,0.0
USR00529,edward.rizzo,edward.rizzo@company.com,Security,Consultant,user,Salesforce,2026-02-26,72,True,2025-05-02,1,0,0,0,407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
USR00530,xiulan.lim,xiulan.lim@company.com,Security,Director,admin,AWS_IAM|Azure_AD|Okta|ADMIN_SYS|PROD_DB,2026-02-20,134,True,2022-10-02,5,1,0,0,1350,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,27.0,1,0,0,1,1,0,10,0.5,0.5,0.0,5.0,0.0
USR00531,anthony.taylor,anthony.taylor@company.com,Finance,Administrator,service-account,EMAIL|PROD_DB|AWS_IAM|ADMIN_SYS|SIEM,2026-02-28,7,True,2024-07-06,5,0,0,1,707,3.0,1.0,0.0,1.0,3.0,0.0,2.0,0.0,2.0,29.0,0,0,0,0,0,0,5,0.75,0.25,10.0,0.0,0.0
USR00532,michael.kelly,michael.kelly@company.com,Compliance,Architect,power-user,AD|Azure_AD|AWS_IAM|Okta|GCP|Salesforce|ServiceNow|SIEM|VPN|EMAIL|PROD_DB|ADMIN_SYS,2026-04-09,25,True,2022-11-13,12,0,1,0,1308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,24,0.0,0.0,0.0,0.0,0.0
USR00533,nisha.jones,nisha.jones@company.com,Finance,Coordinator,power-user,ADMIN_SYS|AWS_IAM|Okta|PROD_DB,2026-03-15,36,True,2023-10-20,4,0,1,0,967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0
USR00534,anjali.sun,anjali.sun@company.com,Engineering,Developer,user,AD|Azure_AD|AWS_IAM|Okta|GCP|ServiceNow|ADMIN_SYS,2026-03-14,37,True,2026-03-25,7,0,0,0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0
USR00535,xiulan.lim,xiulan.lim@company.com,Security,Director,user,ServiceNow,UNKNOWN,83,True,2022-10-02,1,0,0,0,1350,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,7.0,1,0,0,0,0,0,1,0.5,0.0,0.0,5.0,0.0
USR00536,david.russo,david.russo@company.com,IT,Manager,power-user,VPN,2026-03-20,144,True,2024-07-06,1,0,1,0,707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,2,0.0,0.0,0.0,0.0,0.0
USR00537,vikram.smith,vikram.smith@company.com,Security,Specialist,admin,ADMIN_SYS|AWS_IAM,2026-04-16,87,True,2023-05-23,2,1,0,0,1117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,4,0.0,0.0,0.0,0.0,0.0
USR00538,george.smith,george.smith@company.com,Security,Executive,admin,SIEM|AWS_IAM|Azure_AD|Okta|VPN|ADMIN_SYS,2026-03-05,46,True,2023-04-12,6,1,0,0,1158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,12,0.0,0.0,0.0,0.0,0.0
USR00539,diya.anderson,diya.anderson@company.com,Marketing,Consultant,user,ServiceNow|AWS_IAM,2026-04-06,76,True,2022-10-18,2,0,0,0,1334,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,12.0,1,0,0,0,0,0,2,0.5,0.5,0.0,0.0,0.0
USR00540,william.perez,william.perez@company.com,Engineering,Engineer,admin,AWS_IAM|Azure_AD|Okta|ADMIN_SYS|PROD_DB,2026-04-05,168,True,2023-09-19,5,1,0,0,998,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,29.0,1,0,0,1,1,0,10,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
USR00541,fatima.lee,fatima.lee@company.com,Engineering,Analyst,service-account,EMAIL|PROD_DB|AWS_IAM|ADMIN_SYS|SIEM,2026-03-09,1,True,2023-06-02,5,0,0,1,1107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0
USR00542,joshua.bhat,joshua.bhat@company.com,Operations,Executive,user,AD|Azure_AD|AWS_IAM|Okta|GCP|Salesforce|ServiceNow|SIEM|VPN|EMAIL|PROD_DB|ADMIN_SYS,2026-03-23,6,True,2025-04-04,12,0,0,0,435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,12,0.0,0.0,0.0,0.0,0.0
USR00543,anjali.williams,anjali.williams@company.com,Finance,Engineer,user,ADMIN_SYS|AWS_IAM|Okta|PROD_DB,2026-04-19,1,True,2025-02-23,4,0,0,0,475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0
USR00544,meera.reddy,meera.reddy@company.com,Executive,Administrator,user,AD|Azure_AD|AWS_IAM|Okta|GCP|ServiceNow|ADMIN_SYS,2026-03-04,47,True,2026-03-25,7,0,0,0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0
USR00545,james.sun,james.sun@company.com,Security,Developer,service-account,ServiceNow,UNKNOWN,67,True,2024-07-31,1,0,0,1,682,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,1,0,0,0,0,0,1,0.5,0.5,0.0,0.0,0.0
USR00546,neha.johnson,neha.johnson@company.com,Sales,Analyst,power-user,GCP,2026-03-02,108,True,2025-05-20,1,0,1,0,389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,2,0.0,0.0,0.0,0.0,0.0
USR00547,leila.lopez,leila.lopez@company.com,IT,Executive,admin,ADMIN_SYS|AWS_IAM,2026-03-08,61,True,2025-01-27,2,1,0,0,502,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12.0,1,0,0,1,0,0,4,0.5,0.0,0.0,0.0,0.0
USR00548,daniel.jackson,daniel.jackson@company.com,Security,Manager,admin,SIEM|AWS_IAM|Azure_AD|Okta|VPN|ADMIN_SYS,2026-03-24,27,True,2022-09-27,6,1,0,0,1355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,12,0.0,0.0,0.0,0.0,0.0
USR00549,robert.patel,robert.patel@company.com,Support,Consultant,admin,ADMIN_SYS|PROD_DB|AWS_IAM|Salesforce|EMAIL,2026-04-13,39,True,2024-10-25,5,1,0,0,596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,10,0.0,0.0,0.0,0.0,0.0
USR00550,edward.esposito,edward.esposito@company.com,Sales,Officer,admin,AWS_IAM|Azure_AD|Okta|ADMIN_SYS|PROD_DB,2026-04-10,123,True,2024-08-26,5,1,0,0,656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,10,0.0,0.0,0.0,0.0,0.0
USR00551,timothy.taylor,timothy.taylor@company.com,HR,Executive,service-account,EMAIL|PROD_DB|AWS_IAM|ADMIN_SYS|SIEM,2026-02-26,5,True,2025-07-31,5,0,0,1,317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0
USR00552,michael.quinn,michael.quinn@company.com,Operations,Executive,user,AD|Azure_AD|AWS_IAM|Okta|GCP|Salesforce|ServiceNow|SIEM|VPN|EMAIL|PROD_DB|ADMIN_SYS,2026-03-01,8,True,2024-01-27,12,0,0,0,868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,12,0.0,0.0,0.0,0.0,0.0
USR00553,amitabh.colombo,amitabh.colombo@company.com,Finance,Executive,power-user,ADMIN_SYS|AWS_IAM|Okta|PROD_DB,2026-03-04,47,True,2025-04-07,4,0,1,0,432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0
USR00554,varun.rao,varun.rao@company.com,Marketing,Developer,user,AD|Azure_AD|AWS_IAM|Okta|GCP|ServiceNow|ADMIN_SYS,2026-03-07,44,True,2026-03-25,7,0,0,0,80,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,37.0,1,0,0,0,0,0,7,0.5,0.5,0.0,0.0,0.0
USR00555,mark.he,mark.he@company.com,Security,Officer,user,SIEM|AWS_IAM,UNKNOWN,36,True,2022-03-26,2,0,0,0,1540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0
USR00556,sophia.smith,sophia.smith@company.com,Marketing,Administrator,power-user,Azure_AD,2026-02-28,161,True,2022-05-26,1,0,1,0,1479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,2,0.0,0.0,0.0,0.0,0.0
USR00557,william.garcia,william.garcia@company.com,Engineering,Administrator,admin,ADMIN_SYS|AWS_IAM,2026-04-05,57,True,2022-12-30,2,1,0,0,1261,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,12.0,1,0,0,1,0,0,4,0.5,0.5,5.0,0.0,0.0
USR00558,michael.sharma,michael.sharma@company.com,Security,Officer,admin,SIEM|AWS_IAM|Azure_AD|Okta|VPN|ADMIN_SYS,2026-03-25,26,True,2023-06-10,6,1,0,0,1099,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,32.0,0,0,0,0,0,0,12,0.5,0.5,5.0,0.0,0.0
USR00559,jason.rizzo,jason.rizzo@company.com,IT,Consultant,power-user,PROD_DB|Okta,2026-04-04,36,True,2022-09-12,2,0,1,0,1370,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,12.0,1,0,0,0,0,0,4,0.5,0.0,5.0,0.0,0.0
USR00560,robert.ramirez,robert.ramirez@company.com,Marketing,Lead,admin,AWS_IAM|Azure_AD|Okta|ADMIN_SYS|PROD_DB,2026-04-13,157,True,2024-03-22,5,1,0,0,813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,10,0.0,0.0,0.0,0.0,0.0
USR00561,joshua.bhat,joshua.bhat@company.com,Operations,Executive,service-account,EMAIL|PROD_DB|AWS_IAM|ADMIN_SYS|SIEM,2026-03-23,0,True,2025-04-04,5,0,0,1,435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0
USR00562,isha.jones,isha.jones@company.com,Legal,Director,power-user,AD|Azure_AD|AWS_IAM|Okta|GCP|Salesforce|ServiceNow|SIEM|VPN|EMAIL|PROD_DB|ADMIN_SYS,2026-02-24,13,True,2024-03-25,12,0,1,0,810,3.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,3.0,66.0,0,0,0,0,0,0,24,0.5,0.5,5.0,5.0,0.0
USR00563,edward.thomas,edward.thomas@company.com,Finance,Officer,service-account,ADMIN_SYS|AWS_IAM|Okta|PROD_DB,2026-03-27,24,True,2023-04-08,4,0,0,1,1162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0
USR00564,christopher.anderson,christopher.anderson@company.com,Compliance,Developer,power-user,AD|Azure_AD|AWS_IAM|Okta|GCP|ServiceNow|ADMIN_SYS,2026-02-26,53,True,2026-03-25,7,0,1,0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,14,0.0,0.0,0.0,0.0,0.0
USR00565,jason.white,jason.white@company.com,Compliance,Lead,power-user,Okta|Azure_AD|AWS_IAM,UNKNOWN,48,True,2023-04-03,3,0,1,0,1167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0
USR00566,thomas.meyer,thomas.meyer@company.com,Sales,Lead,power-user,Azure_AD|Okta,2026-04-05,94,True,2022-12-16,2,0,1,0,1275,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,14.0,1,0,0,0,1,0,4,0.6666666666666666,0.0,5.0,0.0,0.0
USR00567,rajesh.gupta,rajesh.gupta@company.com,Security,Administrator,admin,ADMIN_SYS|AWS_IAM,2026-04-08,69,True,2024-09-14,2,1,0,0,637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,4,0.0,0.0,0.0,0.0,0.0
USR00568,nikhil.rodriguez,nikhil.rodriguez@company.com,Security,Coordinator,admin,SIEM|AWS_IAM|Azure_AD|Okta|VPN|ADMIN_SYS,2026-03-06,45,True,2022-04-25,6,1,0,0,1510,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,1,0,0,1,0,0,12,0.0,0.0,0.0,0.0,0.0
USR00569,joshua.bernard,joshua.bernard@company.com,Compliance,Consultant,power-user,SIEM|AD|PROD_DB,2026-04-18,112,True,2023-10-11,3,0,1,0,976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,6,0.0,0.0,0.0,0.0,0.0
USR00570,michael.sharma,michael.sharma@company.com,Legal,Officer,admin,AWS_IAM|Azure_AD|Okta|ADMIN_SYS|PROD_DB,2026-03-25,163,True,2023-06-10,5,1,0,0,1099,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,27.0,1,0,0,1,1,0,10,0.5,0.5,0.0,5.0,0.0
USR00571,yuki.meyer,yuki.meyer@company.com,Marketing,Manager,service-account,EMAIL|PROD_DB|AWS_IAM|ADMIN_SYS|SIEM,2026-03-27,9,True,2025-04-07,5,0,0,1,432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0
USR00572,sofia.martin,sofia.martin@company.com,Engineering,Executive,user,AD|Azure_AD|AWS_IAM|Okta|GCP|Salesforce|ServiceNow|SIEM|VPN|EMAIL|PROD_DB|ADMIN_SYS,2026-02-26,25,True,2022-07-30,12,0,0,0,1414,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,62.0,0,0,0,0,0,0,12,0.5,0.5,0.0,5.0,0.0
USR00573,george.lim,george.lim@company.com,Finance,Administrator,user,ADMIN_SYS|AWS_IAM|Okta|PROD_DB,2026-02-22,57,True,2025-05-25,4,0,0,0,384,3.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,3.0,26.0,1,0,0,0,0,0,4,0.5,0.5,5.0,0.0,0.0
USR00574,timothy.huang,timothy.huang@company.com,Sales,Manager,user,AD|Azure_AD|AWS_IAM|Okta|GCP|ServiceNow|ADMIN_SYS,2026-03-30,21,True,2026-03-25,7,0,0,0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0
USR00575,fatima.gupta,fatima.gupta@company.com,Support,Analyst,user,EMAIL|Okta,UNKNOWN,22,True,2023-03-11,2,0,0,0,1190,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,12.0,0,0,0,0,0,0,2,0.5,0.5,0.0,5.0,0.0
USR00576,james.sharma,james.sharma@company.com,Security,Coordinator,power-user,PROD_DB|EMAIL|ADMIN_SYS|ServiceNow,2026-03-23,158,True,2022-05-22,4,0,1,0,1483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,8,0.0,0.0,0.0,0.0,0.0
USR00577,michael.sharma,michael.sharma@company.com,Legal,Officer,admin,ADMIN_SYS|AWS_IAM,2026-03-25,75,True,2023-06-10,2,1,0,0,1099,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,12.0,1,0,0,1,0,0,4,0.5,0.5,5.0,0.0,0.0
USR00578,joshua.miller,joshua.miller@company.com,Security,Coordinator,admin,SIEM|AWS_IAM|Azure_AD|Okta|VPN|ADMIN_SYS,2026-03-14,37,True,2023-08-14,6,1,0,0,1034,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,1,0,0,1,0,0,12,0.0,0.0,0.0,0.0,0.0
USR00579,daniel.singh,daniel.singh@company.com,Compliance,Consultant,user,Azure_AD|Salesforce,2026-03-31,37,True,2024-04-04,2,0,0,0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0
USR00580,james.sharma,james.sharma@company.com,Security,Coordinator,admin,AWS_IAM|Azure_AD|Okta|ADMIN_SYS|PROD_DB,2026-03-23,171,True,2022-05-22,5,1,0,0,1483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,10,0.0,0.0,0.0,0.0,0.0
USR00581,diya.ghosh,diya.ghosh@company.com,Sales,Administrator,service-account,EMAIL|PROD_DB|AWS_IAM|ADMIN_SYS|SIEM,2026-03-04,5,True,2024-03-22,5,0,0,1,813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0
USR00582,george.smith,george.smith@company.com,Marketing,Executive,power-user,AD|Azure_AD|AWS_IAM|Okta|GCP|Salesforce|ServiceNow|SIEM|VPN|EMAIL|PROD_DB|ADMIN_SYS,2026-03-05,13,True,2023-04-12,12,0,1,0,1158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,24,0.0,0.0,0.0,0.0,0.0
USR00583,arjun.hwang,arjun.hwang@company.com,Finance,Developer,power-user,ADMIN_SYS|AWS_IAM|Okta|PROD_DB,2026-03-25,26,True,2022-07-20,4,0,1,0,1424,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,22.0,0,0,0,0,0,0,8,0.0,0.5,0.0,0.0,4.0
USR00584,meera.reddy,meera.reddy@company.com,Executive,Administrator,user,AD|Azure_AD|AWS_IAM|Okta|GCP|ServiceNow|ADMIN_SYS,2026-03-04,47,True,2026-03-25,7,0,0,0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0
USR00585,aditya.chen,aditya.chen@company.com,Compliance,Manager,user,SIEM|Salesforce,UNKNOWN,88,True,2022-09-04,2,0,0,0,1378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0
USR00586,arjun.dubois,arjun.dubois@company.com,Marketing,Analyst,power-user,ADMIN_SYS|EMAIL|Okta|ServiceNow|SIEM|AD|AWS_IAM,2026-03-27,197,True,2023-12-24,7,0,1,0,902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,14,0.0,0.0,0.0,0.0,0.0
USR00587,aditya.mishra,aditya.mishra@company.com,Engineering,Manager,admin,ADMIN_SYS|AWS_IAM,2026-04-15,54,True,2023-08-08,2,1,0,0,1040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,4,0.0,0.0,0.0,0.0,0.0
USR00588,rajesh.pillai,rajesh.pillai@company.com,Security,Specialist,admin,SIEM|AWS_IAM|Azure_AD|Okta|VPN|ADMIN_SYS,2026-03-20,31,True,2022-12-14,6,1,0,0,1277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,12,0.0,0.0,0.0,0.0,0.0
